x1,x2,x3,x4a,x4b,x5,x6,x7,x8,x9a,x9b,x10,x11,x12,x13,x15,x16,x17,x18,Exposure,y
62,1,17,1,1,4.044702402,6,46,0,0,0,26.54,50,53,65,0,1,1,1,-0.252075692,0
59,1,35,0,0,5.234190418,412,114,0,0,0,8.91,67,58,42,1,1,1,1,-0.90477203,1
53,1,21,1,0,5.432591348,112,13,0,0,0,32.11,51,60,62,0,1,1,1,4.166706863,0
60,1,18,1,0,1.448155864,130,41,1,1,0,16.73,47,31,49,0,0,1,0,-1.364902914,0
50,1,15,1,0,3.092176585,23,33,1,0,0,0.88,44,62,49,0,0,0,0,0.367570015,0
39,1,23,1,0,3.2258047,32,35,0,0,0,5.65,46,50,61,0,1,1,1,0.458257041,0
68,1,19,1,0,4.805173649,98,0,1,0,1,27.41,44,77,44,1,1,1,1,-0.239899276,0
54,1,18,1,0,1.99938831,410,102,0,0,0,23.07,64,41,46,0,0,1,1,-0.623612037,0
64,0,18,1,0,4.021994559,292,33,0,0,0,22.18,68,62,58,1,1,1,0,1.661271623,0
55,1,32,1,0,12.43094008,37,41,1,0,0,13.72,58,64,65,1,0,0,0,-0.329549308,0
55,1,22,1,0,6.087634997,41,51,0,0,0,13.74,59,52,53,1,1,1,1,-0.522909917,0
62,1,12,0,0,4.240302507,548,271,0,0,1,13.41,53,61,64,0,1,1,1,-0.835207954,0
56,0,27,1,0,2.651074768,372,147,0,0,0,18.61,65,57,61,1,1,0,0,-1.037753985,1
57,0,17,1,0,3.164882439,77,38,1,0,0,7.59,38,45,49,0,1,1,0,0.307098049,0
62,0,34,1,0,5.23767128,88,10,1,0,0,17.48,49,55,55,1,1,1,1,-0.044327866,0
56,1,17,1,0,3.091513678,38,100,1,1,0,12.19,43,23,53,0,1,1,1,3.933915022,0
74,0,21,0,0,2.932458417,231,64,0,0,0,25.7,45,34,60,1,0,1,0,-0.120846854,0
47,1,11,1,0,3.10875862,180,10,0,1,0,18.82,50,69,64,0,1,1,1,4.782085186,1
66,0,14,1,0,5.687218727,346,52,0,1,0,34.61,74,68,66,0,1,1,1,0.500730743,1
53,0,31,1,1,6.477564582,0,0,1,0,0,17.31,48,60,40,1,0,1,1,-0.702689125,0
51,1,28,1,1,5.095308448,11,2,1,0,0,13.19,38,54,49,1,0,1,1,0.106910209,0
53,1,26,1,0,1.683795402,62,0,0,0,0,20.59,50,44,43,0,1,1,1,3.542064051,0
44,1,25,1,0,3.287869444,22,73,1,0,0,19.43,37,48,51,0,1,1,1,0.796001316,0
72,0,14,0,0,2.58357232,268,18,0,0,0,24.54,49,60,72,0,1,1,1,4.435049334,0
53,0,16,1,0,3.506629892,80,6,0,0,0,15.82,51,55,52,1,1,1,0,-2.056131562,0
59,1,17,1,1,3.449496841,152,142,0,0,1,9.66,49,34,38,1,1,1,0,0.58325024,0
49,1,22,1,0,4.546327177,5,0,0,0,0,3.43,56,39,70,1,0,1,0,-0.44782499,0
72,0,18,0,0,3.376023448,178,179,1,1,0,11.69,51,39,54,1,0,0,1,0.731108379,1
58,0,13,0,0,1.688022659,350,496,1,0,0,20.05,58,41,64,0,0,0,0,1.487239832,1
43,1,12,1,0,2.322908613,19,0,1,0,0,18.16,52,42,51,1,0,1,1,1.18633812,1
67,0,10,1,0,2.730619367,118,66,0,1,0,9.97,42,62,65,0,1,1,1,-0.19707654,1
60,1,19,1,0,1.670538018,71,24,0,0,0,11.98,48,43,64,0,0,0,0,0.349377622,0
57,1,14,1,0,1.913888003,13,19,0,0,0,7.47,33,51,59,1,1,1,1,4.42629734,1
58,1,26,1,0,5.924694306,76,0,0,1,0,13.11,51,64,72,1,0,0,0,-0.682188965,0
45,1,24,1,0,3.066313117,33,116,1,0,0,18.4,61,29,40,1,1,1,1,0.369419365,0
61,0,33,1,0,2.901283704,285,138,1,0,0,1.15,50,58,27,1,0,1,0,0.50138681,0
63,0,25,1,0,3.230584644,28,132,0,0,0,22.23,52,45,46,1,1,1,1,0.80952328,0
44,1,21,1,0,8.465711367,39,50,1,1,0,25.38,33,56,57,0,0,1,0,-2.357982549,0
59,1,13,1,0,4.497589984,53,4,0,0,1,9.39,50,36,66,0,0,1,0,-0.439560861,0
62,0,15,1,0,3.975266226,80,28,0,0,0,24.67,57,62,51,0,1,1,1,-0.272299615,0
69,0,30,1,0,5.190898343,103,33,0,0,0,7.85,54,43,52,1,0,0,0,-2.464129173,0
57,1,15,1,0,2.729593767,248,256,0,0,0,12.44,61,55,57,1,1,1,1,0.236406641,0
50,1,24,1,0,2.844725694,174,35,1,0,0,11.99,46,69,63,1,1,1,1,4.006241479,0
46,0,27,1,0,5.01753205,179,46,0,0,0,16.97,57,68,54,1,0,1,1,0.064179888,0
72,0,32,1,0,4.349379698,68,97,0,0,0,12.12,58,38,56,1,0,0,1,-0.442590686,0
61,0,54,0,0,7.744618447,132,148,1,0,0,8.66,48,55,69,0,1,1,1,1.363648635,0
52,1,61,1,0,5.751026806,263,109,0,0,0,20.01,61,74,67,0,1,1,1,1.054339655,0
29,1,20,1,1,3.365701126,107,91,0,0,0,13.62,56,45,55,0,0,0,0,0.113023102,0
59,0,26,1,0,5.219326126,118,192,0,0,0,9.12,58,57,31,1,1,1,1,0.72231258,0
44,1,25,1,0,9.953857853,70,109,0,0,0,25.56,65,70,62,0,1,1,0,0.156353182,0
64,0,9,0,0,4.274175784,95,92,1,1,0,14.51,46,56,67,1,0,1,0,-0.867212388,0
56,0,29,0,0,4.477937427,372,97,0,0,0,42.86,51,58,50,1,1,1,1,3.268566435,0
53,1,12,1,0,6.608957859,7,16,0,0,0,10.53,43,46,55,1,1,1,1,-0.418960572,0
60,1,17,1,0,2.967774815,116,10,0,1,0,20.8,57,58,53,1,1,1,1,0.411202269,0
40,1,18,1,1,10.55538791,44,19,0,0,0,22.37,57,62,55,0,0,0,0,0.989238647,0
47,1,17,1,1,3.142874858,43,19,0,0,0,7.18,46,50,59,0,0,0,0,0.408294235,1
65,0,22,1,0,7.228947101,37,0,0,0,0,10.67,64,53,30,0,1,1,1,0.504860287,0
54,1,41,1,1,16.2424722,11,0,1,0,0,41.59,52,76,48,1,0,1,1,1.213070248,0
53,1,29,1,0,5.183325963,480,101,0,0,0,8.69,70,67,65,1,1,1,1,2.187721638,1
71,0,35,1,0,3.392880556,248,129,0,0,0,22.37,69,55,57,0,0,0,0,-0.301951599,0
38,1,20,1,1,11.96184014,11,94,0,0,0,14.14,55,54,84,1,1,0,1,0.525470697,0
50,1,15,1,0,4.049127195,159,55,1,1,0,14.68,50,59,61,1,1,1,1,3.259340587,0
66,1,26,1,0,4.794027979,113,43,0,0,0,18.53,65,49,70,0,0,1,1,-0.654522366,0
62,1,29,1,0,6.561171614,320,639,1,1,0,17.89,53,55,52,0,1,1,1,0.443398824,0
60,0,14,1,0,3.459181579,29,0,0,0,0,16.49,49,60,59,0,0,1,1,1.326311417,0
65,0,9,1,0,3.610269582,248,52,0,1,0,20.73,68,67,45,0,0,1,1,-0.622414412,0
57,1,36,1,0,5.41783653,58,2,0,0,0,25.45,43,60,60,1,1,1,1,2.913399154,0
60,1,32,1,0,3.825843789,58,0,1,0,0,22.52,53,47,65,0,1,1,1,2.736484254,0
56,1,19,1,0,4.990102417,17,119,1,0,0,8.08,46,55,65,1,0,1,0,-1.75766718,0
65,1,41,1,0,3.365737751,94,71,1,0,0,3.48,65,49,47,1,0,0,1,-0.981785015,1
54,1,15,1,0,4.177350332,158,104,0,0,0,13.98,70,61,41,1,0,0,0,-0.369831187,0
56,1,22,1,0,3.407831128,202,133,0,0,0,18.54,67,40,46,1,1,1,1,-0.437909715,0
51,1,15,1,0,3.096711714,99,46,0,0,0,10.64,56,46,49,0,0,1,0,0.041279306,1
41,1,12,1,0,5.071405312,49,11,0,0,0,33.38,48,65,42,0,1,0,0,-0.572827379,0
58,1,18,1,0,5.432224101,25,0,1,1,0,27.38,44,52,42,0,0,0,1,0.05113185,0
49,1,29,1,1,8.154577739,0,29,0,0,0,5.38,62,48,42,1,0,0,0,0.315450498,0
38,1,9,1,0,3.022445254,249,75,0,0,0,20.49,59,47,41,1,0,1,0,1.234190361,0
43,1,32,1,0,6.555091998,45,64,0,0,0,20.58,57,55,60,1,1,1,1,3.393814673,0
61,0,47,1,0,8.567191739,8,5,1,0,0,12.53,45,53,30,1,0,0,0,-0.244001985,0
57,1,9,1,0,2.840406615,325,124,0,1,0,14.65,71,64,39,0,1,1,1,-0.223577449,0
62,0,19,1,0,4.654631136,332,84,0,0,0,17.68,79,46,69,0,0,1,1,-0.24927897,0
56,1,30,1,1,3.222682971,0,17,0,0,0,31.3,49,45,77,0,1,1,1,4.231962252,1
51,1,8,1,0,0.728011472,13,0,1,0,0,7.23,43,46,59,1,1,1,1,0.170433674,0
57,1,20,1,0,4.312285318,61,11,1,0,0,13.73,57,60,70,1,1,0,1,-0.220668033,0
46,1,18,1,0,3.346747818,58,121,0,0,0,8.64,43,64,65,1,0,1,0,0.290451512,0
62,0,18,1,1,2.817509087,138,64,1,1,0,13.19,54,44,43,0,0,0,0,-0.959761226,1
47,1,13,1,0,1.30444966,502,63,0,1,0,25.94,51,36,55,0,1,0,0,0.680948614,0
52,1,17,1,0,3.342346787,53,5,0,1,0,8.72,61,42,49,0,1,0,1,4.19831946,0
67,0,61,1,0,4.756479772,257,108,0,0,0,8.72,47,62,58,0,1,0,0,4.258673626,0
64,0,24,1,0,6.543285793,80,0,0,1,0,13.5,58,63,52,1,0,0,1,0.968284136,0
46,1,29,1,1,3.008629409,83,86,0,0,0,11.89,62,51,71,0,0,0,0,-0.637360158,1
54,1,17,1,0,7.518559974,174,113,1,0,1,24.12,48,65,63,0,0,0,1,0.222689028,0
32,1,11,0,0,5.946070293,399,163,0,0,0,8.89,67,53,54,0,0,1,0,0.409167434,0
70,0,11,1,0,3.929878495,132,19,0,1,0,20.24,61,54,43,0,1,1,1,0.157455587,1
51,1,13,0,0,4.693015491,35,115,0,0,0,17.38,40,58,66,1,0,1,1,5.215832085,0
41,1,25,1,0,6.695803673,36,81,0,0,0,19.59,53,62,46,0,1,1,1,0.619064471,0
50,1,24,1,0,5.430879978,16,55,1,0,0,27.56,37,64,61,1,1,1,1,3.58808575,0
49,1,24,1,0,2.005447648,518,127,0,0,0,6.74,77,41,41,0,0,0,0,1.740261776,0
55,1,20,1,0,6.706673769,11,107,0,0,0,25.47,49,63,59,1,1,1,1,3.280890581,0
36,1,15,1,0,9.204534614,58,16,0,0,0,15.21,59,68,39,0,1,1,1,0.586394043,0
46,1,23,1,1,6.699073283,0,21,1,0,0,16.89,47,50,64,1,0,1,1,5.099823473,0
54,1,15,0,0,7.616156271,549,182,0,0,0,7.86,68,60,33,1,1,1,1,-0.979353422,1
45,1,62,1,0,4.412357419,116,50,1,0,0,28.78,42,61,55,0,0,1,1,-0.362006595,1
56,0,25,0,0,5.009810833,518,66,1,0,0,18.46,55,73,35,0,0,1,0,-0.282389919,1
44,1,19,1,0,4.444681448,33,1,0,0,0,18.75,56,48,45,0,0,0,0,0.635059861,0
50,1,27,1,1,6.732762123,136,90,0,0,0,14.5,74,66,55,1,1,0,0,0.258500738,0
70,0,34,1,0,4.809030405,115,103,1,0,0,18.46,55,53,40,1,1,1,1,1.237870316,0
69,0,28,1,1,7.32146643,44,711,1,0,0,12.14,49,53,51,0,1,1,1,-0.987397302,0
69,0,15,1,0,8.457179102,28,26,1,1,0,16.94,41,65,43,0,1,1,1,-0.463399082,0
66,1,21,1,1,5.728262356,142,155,0,0,1,21.75,59,61,44,1,1,1,1,-0.271019584,1
67,0,15,1,1,7.655601091,19,50,0,0,0,17.8,60,60,53,0,0,0,0,0.60382429,0
31,1,22,1,0,4.428795506,131,142,0,0,0,25.6,70,42,55,1,1,1,1,-0.98782943,0
47,1,19,1,0,3.961939164,212,169,0,0,0,16.43,51,61,76,0,0,0,0,-1.071259292,0
65,0,25,1,1,3.281338315,71,0,1,1,0,27.41,50,47,55,0,1,1,1,4.479472187,1
51,1,16,1,0,2.923283147,61,102,1,1,0,22.32,50,40,43,0,0,1,1,-2.787779164,0
55,1,36,1,0,6.933539165,43,54,0,0,0,10.9,49,73,46,1,1,1,1,-0.017583036,1
57,1,37,1,0,2.476393222,25,38,1,0,0,23.01,45,34,40,0,1,1,1,-0.149083556,0
54,1,24,1,0,4.73918207,121,21,0,0,0,15.46,64,64,43,0,0,0,0,-0.512717496,0
63,1,20,1,0,3.452471781,94,11,1,1,0,19.9,54,58,66,0,1,1,0,-0.584688426,0
51,0,22,1,0,2.827865354,290,174,1,0,0,18.49,62,56,72,1,1,1,1,-1.932066331,0
53,0,23,1,0,7.318842782,156,16,0,0,0,19.29,74,43,50,0,1,1,1,0.210909393,1
59,0,19,1,1,3.010628215,1,0,0,0,0,11.89,57,43,58,0,0,0,0,-0.671791167,0
71,0,19,1,1,2.538294539,119,257,1,0,0,19,50,57,54,1,1,1,1,0.583664151,0
71,1,25,1,0,3.570333626,448,71,0,0,1,3.18,58,43,40,1,1,1,1,4.1673533,1
54,0,17,1,0,5.157417692,91,0,0,0,0,34.8,64,69,38,1,0,1,1,-0.3929752,0
75,0,27,0,0,9.491757856,242,659,1,1,0,8.29,55,62,50,0,0,1,0,2.92398395,0
57,0,17,1,0,3.768582748,90,1,1,0,0,3.19,50,66,41,1,1,1,0,-0.439713881,0
58,1,44,1,0,5.183566566,162,85,1,0,0,23.73,38,73,47,1,1,1,0,3.625396091,1
48,1,13,1,0,2.538735208,286,137,0,1,0,4.41,57,58,69,1,1,1,1,-0.250005502,0
69,0,26,1,1,14.05236312,56,0,0,1,0,17.17,60,87,60,0,1,1,1,-1.924953029,0
50,1,24,1,0,2.551724006,161,11,0,0,0,30.21,50,53,72,0,0,1,1,-0.268461644,0
53,1,18,1,0,5.048483028,76,33,1,0,0,14.99,42,63,55,0,1,1,1,4.692815161,0
41,1,22,1,1,5.062449228,76,13,0,0,0,28.26,48,60,36,0,0,0,0,-0.792728143,1
47,1,15,1,0,6.555525987,75,271,1,1,0,22.73,69,48,55,1,0,0,0,1.878314025,0
66,0,17,1,0,6.145074729,399,84,0,1,0,20.45,54,78,66,1,0,0,0,-0.240345499,0
67,1,13,1,0,4.283688105,115,172,0,1,0,12.22,52,63,62,0,1,1,1,4.199378612,0
48,1,16,1,0,2.59878285,124,31,0,0,0,12.55,60,43,58,0,0,1,1,1.491324476,1
50,1,17,1,0,3.883181656,140,3,0,0,0,21.48,57,44,64,1,0,0,0,-0.102416482,1
56,1,22,1,0,6.408608665,19,1,0,0,0,4.4,54,44,80,0,0,1,0,-0.861860838,0
73,0,15,1,0,3.438361299,43,9,0,1,0,14.3,40,56,60,0,1,1,0,3.9203411,0
67,1,33,0,0,3.132424218,442,408,1,0,0,11.41,53,47,47,1,0,0,1,-1.126114226,1
40,1,18,0,0,6.018153708,263,96,0,0,0,15.52,64,53,53,1,0,1,1,0.485643071,0
41,1,22,1,0,4.371002638,18,18,1,0,0,28.45,39,53,49,1,1,1,1,-0.517399712,0
62,0,22,1,0,2.401886286,7,28,0,0,0,13.88,35,50,49,0,1,1,0,0.033724931,0
36,1,14,1,0,8.415351553,190,313,1,0,1,18.07,58,57,60,0,1,1,1,1.263627742,0
51,0,16,1,0,2.781871877,282,12,0,0,0,53.03,65,49,36,0,1,1,0,-0.202542619,1
69,1,22,1,0,6.299919895,433,163,1,0,1,22.63,55,53,52,0,1,1,1,0.004023788,0
29,1,54,1,1,4.170524338,134,34,0,0,0,17.82,54,61,58,1,0,0,0,-0.392495521,0
55,1,36,1,0,5.040159809,227,344,1,0,0,13.42,56,42,59,1,0,0,1,1.008607665,0
58,0,11,1,0,2.823923311,120,49,0,1,0,20.4,49,55,38,0,0,0,0,5.150137207,0
54,0,21,1,0,1.672734536,103,65,0,0,0,31.04,42,48,61,1,1,1,1,1.143668905,0
69,0,39,1,0,11.43100131,37,139,0,0,0,12.25,61,67,43,1,1,1,1,-0.002686813,0
36,1,32,1,0,3.794708959,371,17,0,0,0,14.16,55,58,66,1,1,1,1,0.120530208,0
64,1,19,1,1,2.823266807,104,199,1,1,0,17.47,55,56,61,1,0,1,1,-0.877697808,0
56,1,26,1,0,6.596160043,64,54,0,0,0,11.14,57,75,73,0,0,0,0,0.633884429,0
55,1,25,1,0,4.636847924,29,22,0,0,0,12.03,51,54,47,1,1,1,1,-0.582322032,0
51,1,24,1,0,4.515781464,171,0,1,1,0,25.62,66,52,55,0,1,1,1,1.108240819,0
63,0,13,0,0,4.539481435,94,220,1,0,0,6.11,44,48,49,1,0,0,1,-1.38406832,1
50,1,14,0,0,5.71929798,26,84,0,0,0,34.2,53,64,44,1,1,1,1,-0.980775232,0
55,0,15,1,0,3.127007715,1,0,1,0,0,13.98,48,48,69,1,0,1,0,-0.062527794,0
41,1,31,1,0,7.428445881,111,111,1,0,0,23.35,47,51,42,1,1,1,1,6.521645683,1
53,1,18,1,0,3.282364185,251,50,0,0,0,23.35,56,72,67,0,1,1,0,0.458983531,0
76,0,19,0,0,4.894224214,26,83,0,0,0,28.98,50,50,60,1,0,1,1,-0.299350156,0
52,1,12,1,0,3.919015534,31,78,0,0,0,22.09,42,58,47,0,0,0,0,1.014299982,0
50,1,18,1,0,2.589044886,162,146,0,0,0,19.02,55,37,46,1,0,0,0,-1.451998188,0
49,1,27,1,0,4.336958956,56,29,0,0,0,22.2,40,44,41,1,0,1,0,-0.737031017,0
61,1,9,1,0,1.025172654,161,406,1,1,0,12.06,39,46,45,1,1,1,1,0.883785925,0
44,1,4,1,0,4.352026277,24,41,1,1,0,25.49,53,57,55,0,0,0,0,-0.838287163,0
43,1,14,1,0,4.938128263,24,14,0,0,0,9.27,50,59,42,0,1,1,1,-0.778318938,0
61,0,21,1,0,1.977728415,896.5,579,0,1,0,20.86,72,38,67,1,1,1,1,-1.483055485,0
70,0,18,0,0,3.181283595,113,68,0,0,0,18.63,54,53,64,0,1,1,0,0.93866604,1
54,1,21,1,1,3.866525572,108,0,1,1,0,4.78,70,66,65,1,0,0,0,1.302543306,0
47,1,41,1,0,4.596050506,33,13,1,0,0,16.96,44,52,57,1,0,1,0,0.099395882,0
35,1,10,1,0,2.605083284,160,75,0,1,0,19.54,46,49,68,1,1,1,1,0.023891064,0
72,0,34,1,0,5.719694426,108,113,1,0,0,28.32,46,57,47,0,0,0,0,-0.813002665,0
66,0,31,1,1,3.361896154,48,191,1,0,0,24.86,50,33,75,1,0,1,1,-1.559899922,0
58,1,17,1,0,3.388758085,25,23,0,0,0,9.47,47,53,47,0,0,0,1,-1.63432029,0
57,1,11,1,0,7.367012096,411,605,1,0,1,18.62,64,65,62,1,0,0,0,1.293906653,1
51,1,22,1,0,5.582056317,61,84,0,0,0,12.08,59,73,50,1,0,0,1,-1.121530514,0
46,1,25,1,0,10.04625184,50,96,1,0,0,31.7,41,76,65,0,0,1,1,-1.115027705,0
69,1,22,1,0,7.187644029,98,160,0,0,0,8.83,65,61,44,0,0,1,1,-0.213684725,0
48,1,52,1,0,8.545810577,111,166,1,0,0,7.48,71,56,41,0,0,1,1,-0.160417535,1
45,1,47,1,1,5.26887037,6,18,0,0,0,24.22,67,47,47,1,1,1,1,-0.331195133,0
51,0,26,1,0,4.855089765,34,111,1,0,0,11.06,48,71,34,0,1,1,1,0.196001369,0
50,1,19,1,0,5.47134895,83,129,1,0,0,28.67,69,46,49,1,0,1,1,-0.900238631,0
54,1,8,1,0,3.777940398,99,0,1,0,1,21.02,53,49,58,1,0,0,0,-0.242165055,0
57,1,21,1,0,4.721052456,223,358,1,1,0,2.71,57,54,68,0,0,1,0,-0.661181054,0
51,1,30,1,0,4.777512128,324,239,0,1,0,16.41,63,47,55,0,0,1,1,0.631572671,0
48,1,22,1,0,1.99288135,482,264,1,0,0,17.47,63,50,46,0,1,1,1,0.006410391,0
52,1,19,1,0,3.397655105,63,19,0,0,0,18.58,54,57,56,1,0,0,0,0.498927116,0
43,1,16,1,1,5.68973082,9,19,0,0,0,18.46,60,53,58,1,0,1,1,0.469307096,0
59,1,23,1,0,3.65993809,60,133,1,0,0,28.18,46,55,41,1,1,1,0,4.644207363,0
74,0,16,0,0,5.628893336,226,568,0,0,0,5.55,43,81,44,0,1,1,1,-0.325941796,0
58,1,26,1,0,2.607026951,423,16,0,0,0,30.59,73,56,48,0,0,0,0,0.230108844,0
48,1,17,1,0,6.101309745,28,68,1,0,0,23.5,60,60,63,1,0,0,0,-0.058835148,0
48,1,37,1,0,6.226164922,265,407,0,0,0,7.75,75,58,64,1,0,0,0,-0.4561321,0
64,1,19,0,0,2.640138857,283,31,0,0,0,37.2,72,41,53,1,1,1,1,0.352251809,1
70,1,37,1,0,3.040691685,162,11,1,1,0,25.84,58,53,50,1,0,0,0,0.433852083,0
68,0,20,1,0,2.586548276,167,60,0,0,0,11.39,60,42,50,0,0,1,1,-1.626839593,0
68,0,22,1,1,5.120170323,0,11,0,0,0,18.33,55,63,56,1,0,1,0,-2.006977195,0
49,1,17,1,0,4.934019095,3,63,1,0,0,21.07,45,42,56,0,0,1,1,1.277782324,0
66,0,26,1,0,3.123202335,33,14,0,0,0,13.3,46,55,35,0,1,1,1,-0.774517223,1
50,1,12,0,0,4.060165637,156,91,1,1,0,10.74,42,65,74,1,0,1,0,3.742246392,1
58,0,12,1,1,3.606251196,166,104,0,1,0,9.25,76,41,70,0,0,1,1,-1.137463465,0
64,1,36,1,0,6.877839546,74,154,1,0,0,19.23,53,68,50,0,1,1,1,2.109930922,0
45,1,39,1,1,3.474858334,160,284,1,0,0,18,62,53,42,0,0,1,1,-0.075768907,0
38,1,12,0,0,5.167363601,163,366,0,0,0,21.34,52,62,53,0,1,1,1,0.827548164,1
56,1,36,1,1,5.99812557,64,19,0,0,0,22,61,59,44,0,1,0,1,-0.769270484,0
57,1,25,1,0,5.793512853,865,41,1,0,1,17.99,60,57,34,1,0,1,0,1.384345539,0
42,1,33,1,1,5.507815497,14,4,0,0,0,11.82,38,61,49,0,1,1,1,2.832506242,0
67,0,12,1,1,8.74740987,0,0,1,1,0,29.2,54,50,61,1,0,0,0,-0.370437384,0
53,1,12,1,1,5.546724907,0,0,0,1,0,14.26,50,51,62,0,0,0,0,-0.302576966,0
65,0,26,1,0,2.354727454,167,136,0,0,0,23.24,70,40,50,0,1,1,1,-1.991681237,0
75,0,24,0,0,7.430194262,351,103,1,1,0,24.59,62,56,69,1,0,0,0,0.394342715,0
47,1,21,1,1,1.824133726,2,0,0,0,0,25.31,36,46,58,1,0,1,1,4.106129267,1
52,1,16,1,0,3.209048209,41,67,0,0,0,32.23,51,49,77,0,0,1,1,0.557981194,0
36,1,40,1,0,6.813352603,0,0,0,0,0,6.03,51,53,66,0,0,1,1,2.641980967,0
59,1,18,1,0,3.714513117,66,151,0,0,0,13.04,51,52,50,0,1,1,1,-0.585784457,0
61,1,12,0,0,3.725885811,186,104,0,1,0,16,70,44,48,1,1,1,1,-1.376196456,1
56,0,10,1,0,2.35207832,61,27,0,0,0,11.46,58,42,64,1,0,0,0,0.371078093,0
52,0,21,1,0,6.393449374,146,64,0,0,0,12.7,58,54,49,0,1,1,1,0.83954996,0
67,0,18,1,0,7.691621606,81,110,1,1,0,27.44,57,52,55,1,1,1,1,-0.777258772,0
44,1,11,1,0,3.691593739,61,33,1,1,0,17.51,38,43,58,1,1,1,1,3.3686505,0
58,1,9,1,0,5.207741546,379,201,0,0,1,17.19,66,58,53,1,0,1,1,-0.894657315,0
60,0,16,1,0,3.778158679,28,16,1,0,0,14.95,56,54,54,1,0,1,0,0.632929117,0
47,1,21,1,0,3.616061521,18,3,0,0,0,9.91,55,49,45,0,0,0,0,-1.151548493,0
63,1,19,1,1,6.773247178,21,133,0,0,0,20.63,59,70,50,0,0,0,0,-1.443406154,0
47,1,10,1,1,4.790474038,36,54,1,0,1,14.46,46,60,71,0,0,1,0,-0.660517218,0
65,0,28,1,0,6.452476419,0,46,0,0,0,22.14,37,65,65,1,1,0,0,-0.699947441,0
71,0,17,1,0,5.33307897,68,479,0,0,0,19.38,63,62,57,1,0,0,0,0.713905193,0
43,1,12,1,1,3.829026708,125,75,1,0,1,15.76,45,59,60,1,0,0,0,-1.420968206,0
47,1,16,1,0,2.80277664,51,0,0,0,0,15.76,44,49,50,1,0,0,1,-0.399927423,0
41,1,35,1,1,9.822061579,0,163,0,0,0,18.21,49,56,62,1,0,1,0,-0.377379765,0
82,0,37,1,0,8.529901732,109,318,1,0,0,11.17,66,56,42,1,0,1,1,-0.74945293,0
68,1,15,1,0,4.26679074,175,105,1,0,1,25.78,50,65,66,1,0,0,0,1.354180337,0
45,1,48,1,0,7.61358527,36,65,0,0,0,11.93,45,59,54,0,0,0,0,1.383901798,0
54,1,21,1,0,5.816029302,223,206,1,0,0,7.1,64,69,29,0,0,0,1,-0.087270699,0
67,0,10,1,1,2.065393812,27,120,0,1,0,8.95,36,54,57,0,1,1,1,-0.202801601,0
65,0,23,1,0,8.929515183,0,211,0,0,0,29.95,49,50,72,1,0,0,0,0.15518081,0
63,0,19,1,0,7.809559084,19,0,1,0,0,6.39,45,75,57,0,1,0,0,0.750746389,1
41,1,12,1,0,3.112614541,101,48,1,0,0,9.11,62,55,52,0,1,1,1,-1.589023814,0
48,1,25,1,0,6.062421437,25,96,1,0,0,10.48,51,64,66,1,0,0,1,2.269681317,0
54,1,39,1,1,4.408446371,16,3,0,0,0,23.66,43,67,54,1,0,0,0,0.883789298,0
52,1,30,0,0,5.119318747,167,86,1,0,0,17.14,49,59,53,0,0,0,0,-0.478898501,0
56,0,18,1,0,17.91987902,65,22,1,1,0,20.32,49,88,63,1,1,1,1,-0.869991375,0
48,1,20,1,1,5.856960546,0,0,0,0,0,5.67,54,54,49,1,0,0,0,-1.021684663,0
46,1,43,1,1,4.414746565,4,64,0,0,0,11.55,51,44,58,0,1,0,1,1.13620167,0
46,1,29,0,0,8.619826685,80,28,0,0,0,17.67,54,61,64,0,1,1,1,0.671837872,0
51,1,21,1,0,4.023830535,3,0,0,1,0,19.6,39,41,41,1,0,1,1,4.526902536,0
52,1,25,1,0,12.80929433,179,141,1,1,0,7.96,65,61,56,1,0,0,0,1.211537293,0
44,1,27,1,0,2.755985985,638,176,0,0,0,14.12,72,48,63,1,1,1,0,-0.596234149,1
40,1,16,1,0,3.634148943,73,30,0,0,0,17.17,54,52,39,1,1,1,1,-0.449647624,1
43,1,71,1,0,8.021845992,15,49,0,0,0,19.91,45,59,54,0,1,1,1,-2.816378465,0
47,1,21,0,0,8.603580798,18,133,0,0,0,15.18,39,53,62,0,1,1,0,5.731231667,0
23,1,13,1,0,7.123156408,64,31,0,0,0,18.25,57,54,43,1,0,0,0,1.439336091,0
40,1,19,1,0,9.691314934,27,88,0,0,0,24.68,50,53,56,0,0,1,0,-0.869070246,0
63,1,11,0,0,2.787604048,404,59,1,0,1,26.84,42,64,49,1,1,1,0,-1.038871982,0
49,1,40,1,0,5.927662778,155,296,0,0,0,14.81,53,58,53,1,1,1,1,1.475114815,0
70,0,13,1,1,7.503544018,52,167,0,0,1,12.65,65,51,41,0,0,0,0,1.121293266,0
39,1,27,1,1,2.245573991,42,33,1,0,0,16.35,49,42,47,1,0,0,0,-0.406477544,0
61,1,25,1,0,4.58987682,19,8,0,0,0,13.34,47,60,46,1,1,1,1,3.593855593,0
46,1,15,1,1,4.206188831,21,0,0,0,0,8.74,53,61,45,0,0,1,1,-1.436025712,0
69,0,19,1,0,2.206543793,12,0,0,0,0,22.56,48,36,52,0,0,1,1,4.863363455,1
53,1,58,1,0,7.233722499,276,54,0,0,0,15.7,70,66,64,0,0,0,0,-0.569245862,0
54,1,35,1,0,2.780424752,206,166,0,0,0,23.28,54,57,59,1,0,0,0,-0.566081399,1
